source_file,sector,subsector,technology,year,capital_overnight_1975USD_per_kW,fixed_charge_rate,OM_fixed,OM_var,capacity_factor
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2055,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2060,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2065,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2070,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2075,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2080,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2085,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2090,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2095,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2100,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2020,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2025,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2030,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2035,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2040,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2045,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2050,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2055,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2060,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2065,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2070,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2075,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2080,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2085,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2090,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2095,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak,2100,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2020,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2025,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2030,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2035,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2040,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2045,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2050,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2055,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2060,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2065,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2070,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2075,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2080,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2085,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2090,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2095,,,,,
elecS_costs_Kor_ptc,peak generation,wind,wind_peak_storage,2100,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2020,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2025,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2030,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2035,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2040,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2045,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2050,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2055,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2060,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2065,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2070,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2075,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2080,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2085,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2090,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2095,,,,,
elecS_costs_Kor_ptc,subpeak generation,biomass,biomass_subpeak_conv,2100,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2020,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2025,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2030,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2035,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2040,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2045,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2050,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2055,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2060,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2065,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2070,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2075,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2080,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2085,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2090,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2095,,,,,
elecS_costs_Kor_ptc,subpeak generation,geothermal,geo_subpeak,2100,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2020,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2025,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2030,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2035,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2040,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2045,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2050,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2055,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2060,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2065,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2070,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2075,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2080,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2085,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2090,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2095,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak,2100,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2020,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2025,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2030,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2035,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2040,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2045,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2050,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2055,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2060,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2065,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2070,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2075,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2080,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2085,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2090,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2095,,,,,
elecS_costs_Kor_ptc,subpeak generation,wind,wind_subpeak_storage,2100,,,,,
